filename,image_path,mask_path,Global Accuracy,Dice (DSC),IoU (Jaccard)
JPCLN146.png,./Normalized Data\jsrt\cxr\JPCLN146.png,./Normalized Data\jsrt\masks\JPCLN146.png,0.9804840087890625,0.9767897725105286,0.9546325206756592
JPCLN147.png,./Normalized Data\jsrt\cxr\JPCLN147.png,./Normalized Data\jsrt\masks\JPCLN147.png,0.9864349365234375,0.9790769219398499,0.9590114951133728
JPCLN148.png,./Normalized Data\jsrt\cxr\JPCLN148.png,./Normalized Data\jsrt\masks\JPCLN148.png,0.9836273193359375,0.9749128818511963,0.9510537385940552
JPCLN149.png,./Normalized Data\jsrt\cxr\JPCLN149.png,./Normalized Data\jsrt\masks\JPCLN149.png,0.987579345703125,0.9757043719291687,0.9525613188743591
JPCLN150.png,./Normalized Data\jsrt\cxr\JPCLN150.png,./Normalized Data\jsrt\masks\JPCLN150.png,0.987457275390625,0.9789349436759949,0.9587391018867493
JPCLN151.png,./Normalized Data\jsrt\cxr\JPCLN151.png,./Normalized Data\jsrt\masks\JPCLN151.png,0.9880828857421875,0.977256178855896,0.9555239081382751
JPCLN152.png,./Normalized Data\jsrt\cxr\JPCLN152.png,./Normalized Data\jsrt\masks\JPCLN152.png,0.9842071533203125,0.9735287427902222,0.9484227895736694
JPCLN153.png,./Normalized Data\jsrt\cxr\JPCLN153.png,./Normalized Data\jsrt\masks\JPCLN153.png,0.9850921630859375,0.9789716005325317,0.9588093757629395
JPCLN154.png,./Normalized Data\jsrt\cxr\JPCLN154.png,./Normalized Data\jsrt\masks\JPCLN154.png,0.9798431396484375,0.9595269560813904,0.9222025871276855
JPCNN001.png,./Normalized Data\jsrt\cxr\JPCNN001.png,./Normalized Data\jsrt\masks\JPCNN001.png,0.9865264892578125,0.9822366237640381,0.9650933146476746
JPCNN002.png,./Normalized Data\jsrt\cxr\JPCNN002.png,./Normalized Data\jsrt\masks\JPCNN002.png,0.98614501953125,0.9798892736434937,0.9605714678764343
JPCNN003.png,./Normalized Data\jsrt\cxr\JPCNN003.png,./Normalized Data\jsrt\masks\JPCNN003.png,0.9842987060546875,0.9658241868019104,0.933907151222229
JPCNN004.png,./Normalized Data\jsrt\cxr\JPCNN004.png,./Normalized Data\jsrt\masks\JPCNN004.png,0.986785888671875,0.9759911298751831,0.9531080722808838
JPCNN005.png,./Normalized Data\jsrt\cxr\JPCNN005.png,./Normalized Data\jsrt\masks\JPCNN005.png,0.9861602783203125,0.9818451404571533,0.9643376469612122
